index,hma_diff
29799,0.444876087
29800,0.443095561
29801,0.4893101
29802,0.548731106
29803,0.58345226
29804,0.595032872
29805,0.593978945
29806,0.63511269
29807,0.615012531
29808,0.562841324
29809,0.508787974
29810,0.529548187
29811,0.5302577
29812,0.537514692
29813,0.4903973
29814,0.501025601
29815,0.494058169
29816,0.483486522
29817,0.470512063
29818,0.467393445
29819,0.496712771
29820,0.534758473
29821,0.558800069
29822,0.5772438
29823,0.585659033
29824,0.53046273
29825,0.495431332
29826,0.478571191
29827,0.494810846
29828,0.519828134
29829,0.562045483
29830,0.554283109
29831,0.527219115
29832,0.555851411
29833,0.571585684
29834,0.572696265
29835,0.57276191
29836,0.553414428
29837,0.563888956
29838,0.53161018
29839,0.478359866
29840,0.484340814
29841,0.492244371
29842,0.533816953
29843,0.561298201
29844,0.572949855
29845,0.570654955
29846,0.560358479
29847,0.545268073
29848,0.52768493
29849,0.52164553
29850,0.526388203
29851,0.547388517
29852,0.583594342
29853,0.599877162
29854,0.598298069
29855,0.625684895
29856,0.646509854
29857,0.625823381
29858,0.570356402
29859,0.539060512
29860,0.503137053
29861,0.510623355
29862,0.486963043
29863,0.468900597
29864,0.47563692
29865,0.499392553
29866,0.542309522
29867,0.58604931
29868,0.619315469
29869,0.623004215
29870,0.630566954
29871,0.643056713
29872,0.672684485
29873,0.643816584
29874,0.623028495
29875,0.609811237
29876,0.577354408
29877,0.522004333
29878,0.455716612
29879,0.466608395
29880,0.490604129
29881,0.560610271
29882,0.621820795
29883,0.608908385
29884,0.554431486
29885,0.562123718
29886,0.63262445
29887,0.684883785
29888,0.643119661
29889,0.601216153
29890,0.560111184
29891,0.535749453
29892,0.528853063
29893,0.529702859
29894,0.522851431
29895,0.502421245
29896,0.504363637
29897,0.525686784
29898,0.536171204
29899,0.518546409
29900,0.539136004
29901,0.52958991
29902,0.454785886
29903,0.399169261
29904,0.413699982
29905,0.481989273
29906,0.494860054
29907,0.521644129
29908,0.547544376
29909,0.545633427
29910,0.471823827
29911,0.432869108
29912,0.408687465
29913,0.42948287
29914,0.465309094
29915,0.492638467
29916,0.504150329
29917,0.513651222
29918,0.505918944
29919,0.497413437
29920,0.449452153
29921,0.42441842
29922,0.443707762
29923,0.483761734
29924,0.517347136
29925,0.550740193
29926,0.573888942
29927,0.587732028
29928,0.5798603
29929,0.542441457
29930,0.516325783
29931,0.500853532
29932,0.550920997
29933,0.578064757
29934,0.512284609
29935,0.429735804
29936,0.442364231
29937,0.477217188
29938,0.518601227
29939,0.555829648
29940,0.591352928
29941,0.580581594
29942,0.565724848
29943,0.537967507
29944,0.536091179
29945,0.523176158
29946,0.508863749
29947,0.491514209
29948,0.494964883
29949,0.492101824
29950,0.526427755
29951,0.591820326
29952,0.589958425
29953,0.576354808
29954,0.53699424
29955,0.517114398
29956,0.534608198
29957,0.496025667
29958,0.481481481
29959,0.504854313
29960,0.518047273
29961,0.519181148
29962,0.544691897
29963,0.532830928
29964,0.511922039
29965,0.504778337
29966,0.503162637
29967,0.518626232
29968,0.565848911
29969,0.612548411
29970,0.612432042
29971,0.548963884
29972,0.50265196
29973,0.500554435
29974,0.537984818
29975,0.520260205
29976,0.392151545
29977,0.294967191
29978,0.260086344
29979,0.338092916
29980,0.423964485
29981,0.481840205
29982,0.564977587
29983,0.635043186
29984,0.666113674
29985,0.630757734
29986,0.581099003
29987,0.537295261
29988,0.525658374
29989,0.516471965
29990,0.521686445
29991,0.529420647
29992,0.517628922
29993,0.504044539
29994,0.51029576
29995,0.513724313
29996,0.514160937
29997,0.514328278
29998,0.490342827
29999,0.489840805
30000,0.492763491
30001,0.513123235
30002,0.528773405
30003,0.52665376
30004,0.538328154
30005,0.548485906
30006,0.544395685
30007,0.50841847
30008,0.502958751
30009,0.487077766
30010,0.489417646
30011,0.496241093
30012,0.51760007
30013,0.513954166
30014,0.520492942
30015,0.515052457
30016,0.52521598
30017,0.536734574
30018,0.531087318
30019,0.524658178
30020,0.531176759
30021,0.578908191
30022,0.577131882
30023,0.550618053
30024,0.444083797
30025,0.409733823
30026,0.386109019
30027,0.42749402
30028,0.460137892
30029,0.505134175
30030,0.558385916
30031,0.586600077
30032,0.594254455
30033,0.572043389
30034,0.532705903
30035,0.510948772
30036,0.498098186
30037,0.500185132
30038,0.487239336
30039,0.4736136
30040,0.478936754
30041,0.503084737
30042,0.52619117
30043,0.542290466
30044,0.544188914
30045,0.528732051
30046,0.518785878
30047,0.498354967
30048,0.502899124
30049,0.49882429
30050,0.500357281
30051,0.507838549
30052,0.51501495
30053,0.530085199
30054,0.496660406
30055,0.477434538
30056,0.471178509
30057,0.502469232
30058,0.537434711
30059,0.5453401
30060,0.53448125
30061,0.538426251
30062,0.531759565
30063,0.524745696
30064,0.541131586
30065,0.555972945
30066,0.551602861
30067,0.528386791
30068,0.529066731
30069,0.536582621
30070,0.535366038
30071,0.583121513
30072,0.580418101
30073,0.553273379
30074,0.531503745
30075,0.525713192
30076,0.531135404
30077,0.555853691
30078,0.549794816
30079,0.560875825
30080,0.548547457
30081,0.579100536
30082,0.574638126
30083,0.566118194
30084,0.543771525
30085,0.510705455
30086,0.491145868
30087,0.485847718
30088,0.484814824
30089,0.492653855
30090,0.499811021
30091,0.496020858
30092,0.492961607
30093,0.489260885
30094,0.535700719
30095,0.547584769
30096,0.553606137
30097,0.472546084
30098,0.447064187
30099,0.447881654
30100,0.437475777
30101,0.431699649
30102,0.43979546
30103,0.471191973
30104,0.529475465
30105,0.63547404
30106,0.684348003
30107,0.664849004
30108,0.609769984
30109,0.538298341
30110,0.493001038
30111,0.469679178
30112,0.464440655
30113,0.456290988
30114,0.464808996
30115,0.47812121
30116,0.485556315
30117,0.504792762
30118,0.509645633
30119,0.489240688
30120,0.447126699
30121,0.442596007
30122,0.423320129
30123,0.710747386
30124,1
30125,1
30126,0.95614176
30127,0.860336015
30128,0.685772166
30129,0.539571954
30130,0.51730052
30131,0.442622123
30132,0.355317401
30133,0.282523132
30134,0.248920975
30135,0.252413557
30136,0.2760325
30137,0.330550164
30138,0.391434301
30139,0.438808271
30140,0.447288251
30141,0.398927324
30142,0.281248575
30143,0.225668897
30144,0.264525008
30145,0.289057957
30146,0.356868335
30147,0.399062706
30148,0.493201776
30149,0.53363688
30150,0.448099843
30151,0.356268584
30152,0.281213502
30153,0.270850095
30154,0.287955258
30155,0.341770056
30156,0.381662929
30157,0.40391402
30158,0.415094631
30159,0.395218691
30160,0.371900676
30161,0.346223642
30162,0.340313119
30163,0.352648337
30164,0.368396169
30165,0.390706183
30166,0.384115943
30167,0.305006408
30168,0.271542439
30169,0.273857966
30170,0.297330304
30171,0.332378175
30172,0.384985055
30173,0.41678235
30174,0.474892203
30175,0.470686935
30176,0.465447712
30177,0.41638462
30178,0.392701143
30179,0.372017118
30180,0.355100649
30181,0.338434602
30182,0.3431821
30183,0.35316812
30184,0.388916753
30185,0.417006818
30186,0.425831917
30187,0.40579885
30188,0.412045373
30189,0.399251399
30190,0.409553779
30191,0.412422059
30192,0.382290738
30193,0.342362792
30194,0.351803074
30195,0.376077885
30196,0.443487026
30197,0.443940171
30198,0.417484513
30199,0.386802545
30200,0.39524675
30201,0.407798018
30202,0.401941508
30203,0.40113202
30204,0.390092404
30205,0.381883188
30206,0.374042942
30207,0.3584824
30208,0.377107632
30209,0.409265478
30210,0.419136458
30211,0.420717554
30212,0.405116327
30213,0.411956288
30214,0.398136775
30215,0.394682073
30216,0.405470566
30217,0.410388519
30218,0.390610083
30219,0.398113627
30220,0.456344132
30221,0.480180528
30222,0.450590737
30223,0.446097168
30224,0.460750018
30225,0.492763362
30226,0.483985261
30227,0.446175732
30228,0.409876451
30229,0.365862487
30230,0.339451021
30231,0.341284644
30232,0.336442449
30233,0.348666835
30234,0.354683279
30235,0.363459276
30236,0.361352784
30237,0.350698972
30238,0.35505295
30239,0.337833449
30240,0.316165974
30241,0.269637968
30242,0.28646956
30243,0.318367164
30244,0.393751232
30245,0.415217387
30246,0.382680751
30247,0.36796477
30248,0.364953391
30249,0.356462188
30250,0.35469801
30251,0.377891165
30252,0.382590262
30253,0.38194632
30254,0.391810285
30255,0.378634716
30256,0.361263699
30257,0.352261831
30258,0.364143904
30259,0.376166971
30260,0.388388551
30261,0.406372646
30262,0.421888996
30263,0.439254402
30264,0.402904616
30265,0.405829714
30266,0.41587606
30267,0.397934754
30268,0.36555244
30269,0.442981973
30270,0.463137796
30271,0.463004518
30272,0.42429361
30273,0.38711189
30274,0.349539455
30275,0.341871768
30276,0.357817414
30277,0.336760913
30278,0.3456281
30279,0.3611683
30280,0.357465981
30281,0.347746517
30282,0.339128349
30283,0.345277369
30284,0.363706191
30285,0.391813091
30286,0.391909191
30287,0.37326011
30288,0.368144344
30289,0.359440598
30290,0.399153896
30291,0.413965978
30292,0.44354665
30293,0.457587825
30294,0.504719089
30295,0.494033711
30296,0.447274222
30297,0.389895994
30298,0.333203797
30299,0.285258836
30300,0.29825904
30301,0.339397009
30302,0.361387156
30303,0.390531519
30304,0.423778736
30305,0.422929967
30306,0.419996451
30307,0.425323357
30308,0.427826175
30309,0.43182872
30310,0.451567874
30311,0.406197281
30312,0.363156244
30313,0.304286707
30314,0.297452358
30315,0.286583197
30316,0.269496273
30317,0.256570424
30318,0.218243917
30319,0.209283435
30320,0.268618743
30321,0.320802641
30322,0.374230934
30323,0.411008612
30324,0.438346709
30325,0.441586063
30326,0.433946435
30327,0.416711502
30328,0.41238418
30329,0.405041271
30330,0.388669136
30331,0.371878229
30332,0.37622449
30333,0.386475663
30334,0.378486005
30335,0.374303886
30336,0.341859844
30337,0.328107672
30338,0.337711394
30339,0.341858441
30340,0.379383176
30341,0.394171408
30342,0.432826199
30343,0.425200601
30344,0.395302165
30345,0.404993571
30346,0.458992854
30347,0.373968587
30348,0.309368102
30349,0.246420262
30350,0.215630268
30351,0.231278493
30352,0.255389161
30353,0.292394112
30354,0.313552325
30355,0.36037705
30356,0.397800073
30357,0.43408813
30358,0.426740311
30359,0.43272589
30360,0.399968294
30361,0.369521315
30362,0.336071375
30363,0.357866516
30364,0.376463689
30365,0.369762618
30366,0.347164303
30367,0.292742038
30368,0.298897371
30369,0.306242385
30370,0.32793441
30371,0.373416536
30372,0.422157656
30373,0.450735939
30374,0.464393414
30375,0.443610483
30376,0.405572979
30377,0.381575948
30378,0.373400402
30379,0.385204613
30380,0.400965774
30381,0.423453959
30382,0.435313585
30383,0.362370606
30384,0.307713352
30385,0.28456509
30386,0.317049116
30387,0.360680082
30388,0.368048945
30389,0.399727692
30390,0.426120218
30391,0.434419922
30392,0.408485451
30393,0.391296113
30394,0.418242794
30395,0.444297917
30396,0.437482507
30397,0.39932365
30398,0.390713899
30399,0.380397491
30400,0.381982796
30401,0.374033823
30402,0.374025406
30403,0.37583588
30404,0.385535703
30405,0.389766925
30406,0.385937641
30407,0.358604454
30408,0.338286594
30409,0.355952225
30410,0.373534382
30411,0.382550279
30412,0.444458552
30413,0.472735907
30414,0.500546089
30415,0.48614787
30416,0.441064876
30417,0.387173618
30418,0.383777838
30419,0.374770359
30420,0.363519602
30421,0.349909827
30422,0.352738825
30423,0.34961381
30424,0.376610996
30425,0.39513662
30426,0.401248463
30427,0.400638191
30428,0.378862691
30429,0.371695849
30430,0.37908786
30431,0.384205029
30432,0.412423462
30433,0.418307329
30434,0.431484302
30435,0.420654422
30436,0.431265445
30437,0.438437198
30438,0.435598379
30439,0.435032299
30440,0.412332272
30441,0.383342932
30442,0.335341854
30443,0.317267271
30444,0.330433721
30445,0.34535453
30446,0.357567693
30447,0.372687015
30448,0.369143227
30449,0.363318984
30450,0.373606632
30451,0.368466315
30452,0.370532122
30453,0.372647733
30454,0.370797275
30455,0.341062982
30456,0.338800766
30457,0.345003798
30458,0.375366602
30459,0.381376031
30460,0.350705987
30461,0.338112631
30462,0.298937354
30463,0.285441918
30464,0.312525384
30465,0.393708443
30466,0.448416904
30467,0.486937015
30468,0.455241433
30469,0.406523461
30470,0.37031046
30471,0.369957625
30472,0.37698698
30473,0.413682587
30474,0.422607294
30475,0.422773541
30476,0.4135928
30477,0.394078113
30478,0.401087127
30479,0.417441023
30480,0.428578844
30481,0.416747978
30482,0.383147925
30483,0.355832275
30484,0.340279449
30485,0.368363902
30486,0.392139973
30487,0.398765987
30488,0.389900203
30489,0.399334172
30490,0.405282574
30491,0.400226432
30492,0.384336904
30493,0.374907144
30494,0.370701175
30495,0.375863237
30496,0.388735775
30497,0.398405435
30498,0.401447678
30499,0.40571748
30500,0.398188684
30501,0.387911557
30502,0.371173259
30503,0.355452082
30504,0.360363021
30505,0.384738842
30506,0.4098519
30507,0.422892789
30508,0.394384653
30509,0.371902079
30510,0.370837259
30511,0.361411707
30512,0.374665841
30513,0.374855937
30514,0.365773401
30515,0.368336545
30516,0.373750432
30517,0.369043619
30518,0.378764486
30519,0.385549733
30520,0.398570279
30521,0.402102143
30522,0.39219609
30523,0.387101368
30524,0.370978954
30525,0.363874542
30526,0.349899305
30527,0.366969394
30528,0.399410631
30529,0.404358748
30530,0.378340803
30531,0.364763996
30532,0.364167052
30533,0.28360128
30534,0.268750618
30535,0.244597161
30536,0.284833048
30537,0.353576371
30538,0.416111751
30539,0.450311555
30540,0.443736747
30541,0.39598048
30542,0.362805513
30543,0.354367621
30544,0.36421405
30545,0.364705775
30546,0.378701354
30547,0.393925195
30548,0.399919192
30549,0.394384653
30550,0.385403828
30551,0.388794698
30552,0.39184115
30553,0.384118048
30554,0.362416903
30555,0.353232655
30556,0.357928245
30557,0.382975365
30558,0.374644797
30559,0.359722586
30560,0.347376145
30561,0.347320729
30562,0.358468371
30563,0.393234254
30564,0.423052021
30565,0.431879225
30566,0.412405925
30567,0.406404914
30568,0.397783238
30569,0.369646877
30570,0.353621265
30571,0.364093398
30572,0.37903034
30573,0.376362679
30574,0.38545714
30575,0.379980121
30576,0.367917772
30577,0.362768336
30578,0.344627113
30579,0.308712936
30580,0.288339659
30581,0.306142076
30582,0.329097435
30583,0.329861328
30584,0.326039059
30585,0.346357621
30586,0.372806264
30587,0.372701044
30588,0.38743807
30589,0.374565532
30590,0.388763132
30591,0.369132003
30592,0.353578476
30593,0.369155853
30594,0.40752094
30595,0.423183195
30596,0.437348528
30597,0.461193342
30598,0.441202363
30599,0.451445118
30600,0.461706111
30601,0.461718737
30602,0.39728029
30603,0.373688002
30604,0.339691623
30605,0.245860495
30606,0.179317659
30607,0.136759931
30608,0.170327716
30609,0.267018707
30610,0.371474187
30611,0.441196751
30612,0.466033433
30613,0.460585875
30614,0.427103668
30615,0.388534455
30616,0.378193496
30617,0.366130445
30618,0.350356659
30619,0.351830431
30620,0.366534488
30621,0.392314637
30622,0.400008979
30623,0.367954949
30624,0.314060184
30625,0.265924426
30626,0.256481338
30627,0.263559796
30628,0.292034262
30629,0.314369529
30630,0.338262744
30631,0.329527432
30632,0.369908522
30633,0.4027054
30634,0.402440949
30635,0.406742317
30636,0.41856196
30637,0.413474954
30638,0.407966369
30639,0.39655147
30640,0.374813849
30641,0.389127191
30642,0.403587139
30643,0.378057412
30644,0.36480889
30645,0.353544806
30646,0.353533582
30647,0.332552839
30648,0.343901801
30649,0.355476633
30650,0.372237378
30651,0.404408551
30652,0.412251603
30653,0.399195282
30654,0.412219336
30655,0.397533518
30656,0.4096597
30657,0.399506732
30658,0.393588493
30659,0.436725629
30660,0.454842301
30661,0.433950644
30662,0.393712652
30663,0.370189809
30664,0.356613002
30665,0.399952862
30666,0.448330625
30667,0.469808003
30668,0.462719724
30669,0.444075553
30670,0.39525657
30671,0.30482052
30672,0.306409333
30673,0.39530918
30674,0.442398356
30675,0.501201956
30676,0.493632474
30677,0.455933776
30678,0.378319759
30679,0.312343705
30680,0.338313249
30681,0.378773605
30682,0.473518038
30683,0.559027717
30684,0.577514059
30685,0.516506464
30686,0.431801363
30687,0.370635237
30688,0.326440997
30689,0.260758856
30690,0.255682372
30691,0.277558883
30692,0.301100665
30693,0.336804404
30694,0.343511086
30695,0.392970504
30696,0.393401904
30697,0.395889991
30698,0.379996956
30699,0.381864249
30700,0.366661452
30701,0.326428371
30702,0.347233046
30703,0.446224834
30704,0.457946272
30705,0.44826609
30706,0.434887096
30707,0.424473184
30708,0.429559489
30709,0.443130683
30710,0.467667139
30711,0.447489571
30712,0.419577677
30713,0.387859649
30714,0.34043377
30715,0.307083438
30716,0.30618276
30717,0.333125233
30718,0.384230983
30719,0.363674625
30720,0.322251863
30721,0.305220354
30722,0.34205485
30723,0.372111816
30724,0.399015006
30725,0.378201913
30726,0.390304245
30727,0.312579397
30728,0.327180338
30729,0.352707259
30730,0.404507458
30731,0.391825016
30732,0.352621681
30733,0.333360924
30734,0.342012762
30735,0.348415712
30736,0.357515785
30737,0.372208618
30738,0.419720074
30739,0.44332569
30740,0.448181914
30741,0.419614154
30742,0.405834625
30743,0.403324792
30744,0.388453086
30745,0.330228193
30746,0.289729257
30747,0.296520115
30748,0.304589739
30749,0.343235412
30750,0.372329269
30751,0.351401136
30752,0.353560939
30753,0.370546853
30754,0.405615768
30755,0.42595818
30756,0.43087894
30757,0.42254767
30758,0.390231293
30759,0.358765791
30760,0.335989304
30761,0.312671288
30762,0.322853016
30763,0.337928848
30764,0.363241823
30765,0.382861728
30766,0.40142453
30767,0.376175388
30768,0.372340493
30769,0.363390533
30770,0.354480557
30771,0.369505181
30772,0.372438697
30773,0.400606625
30774,0.441776861
30775,0.451609962
30776,0.464596136
30777,0.432674683
30778,0.410392728
30779,0.420277737
30780,0.433669357
30781,0.414798614
30782,0.40694995
30783,0.399811166
30784,0.391024647
30785,0.373051776
30786,0.372961988
30787,0.371313552
30788,0.385800856
30789,0.371777218
30790,0.34576699
30791,0.3203509
30792,0.410948286
30793,0.445528282
30794,0.48891093
30795,0.496546349
30796,0.401786485
30797,0.335024793
30798,0.340579675
30799,0.244235907
30800,0.245473989
30801,0.281769762
30802,0.332289791
30803,0.366312124
30804,0.406238667
30805,0.418028848
30806,0.404235992
30807,0.381848115
30808,0.381352181
30809,0.39530427
30810,0.418934436
30811,0.427261497
30812,0.422025782
30813,0.398161327
30814,0.392440199
30815,0.355355982
30816,0.393330354
30817,0.422598876
30818,0.448432337
30819,0.421386749
30820,0.409867332
30821,0.468947308
30822,0.498763672
30823,0.47156236
30824,0.4515805
30825,0.401249866
30826,0.356037803
30827,0.268224521
30828,0.259477986
30829,0.27284295
30830,0.310776638
30831,0.358983244
30832,0.389210665
30833,0.373174532
30834,0.354618043
30835,0.347219017
30836,0.355941001
30837,0.368883686
30838,0.373156995
30839,0.379160111
30840,0.37719812
30841,0.392578387
30842,0.384236595
30843,0.38458452
30844,0.38556306
30845,0.384011425
30846,0.381070193
30847,0.344345125
30848,0.34807901
30849,0.369045723
30850,0.397903188
30851,0.401025398
30852,0.41096933
30853,0.398254621
30854,0.379945749
30855,0.370382711
30856,0.354561926
30857,0.355039622
30858,0.38053638
30859,0.385863286
30860,0.382475223
30861,0.371028758
30862,0.348826067
30863,0.325844052
30864,0.359213324
30865,0.367806941
30866,0.376257459
30867,0.362951417
30868,0.380277541
30869,0.371881736
30870,0.414984501
30871,0.443415477
30872,0.462355665
30873,0.485031843
30874,0.474784879
30875,0.439610744
30876,0.379411936
30877,0.33876429
30878,0.333278152
30879,0.341842307
30880,0.375873759
30881,0.402125291
30882,0.425333177
30883,0.449225691
30884,0.460862252
30885,0.437796762
30886,0.417903988
30887,0.371716893
30888,0.383634039
30889,0.325973823
30890,0.310308061
30891,0.281937411
30892,0.304412269
30893,0.335605604
30894,0.360718662
30895,0.355150453
30896,0.371060324
30897,0.407215804
30898,0.400370933
30899,0.365463355
30900,0.342871352
30901,0.33886039
30902,0.344794763
30903,0.333693417
30904,0.337254742
30905,0.342259677
30906,0.364079369
30907,0.399197387
30908,0.425613061
30909,0.44025609
30910,0.440035831
30911,0.432911076
30912,0.402423413
30913,0.364345925
30914,0.344747063
30915,0.367616844
30916,0.379743728
30917,0.204733749
30918,0.20100267
30919,0.223833871
30920,0.304600963
30921,0.380872381
30922,0.514368407
30923,0.535974854
30924,0.52770391
30925,0.457026655
30926,0.39273832
30927,0.320563443
30928,0.295835487
30929,0.298242205
30930,0.305788539
30931,0.326821891
30932,0.341000552
30933,0.351650857
30934,0.363521005
30935,0.373869681
30936,0.397729226
30937,0.399857463
30938,0.408671339
30939,0.385868898
30940,0.349361283
30941,0.323745277
30942,0.331038382
30943,0.359052689
30944,0.366509937
30945,0.37207534
30946,0.348116889
30947,0.327841817
30948,0.336431225
30949,0.35407441
30950,0.368424929
30951,0.386957568
30952,0.395348462
30953,0.408453886
30954,0.419092967
30955,0.423193015
30956,0.410305045
30957,0.405503534
30958,0.378735726
30959,0.37543745
30960,0.395619227
30961,0.390004721
30962,0.379394399
30963,0.377982355
30964,0.377905195
30965,0.402464097
30966,0.424248716
30967,0.420127624
30968,0.397447238
30969,0.378697847
30970,0.384879836
30971,0.381742896
30972,0.411153815
30973,0.412795938
30974,0.407685083
30975,0.396303854
30976,0.377926238
30977,0.371097501
30978,0.369187419
30979,0.366596918
30980,0.377088692
30981,0.376291831
30982,0.3920572
30983,0.41548254
30984,0.388103056
30985,0.351888653
30986,0.317378803
30987,0.307478362
30988,0.319915993
30989,0.349659405
30990,0.391714185
30991,0.435079998
30992,0.440608926
30993,0.424685026
30994,0.395100144
30995,0.394346774
30996,0.403199932
30997,0.423817317
30998,0.421723451
30999,0.403041401
31000,0.36768208
31001,0.353332964
31002,0.364045699
31003,0.385602342
31004,0.384737439
31005,0.381791297
31006,0.369198642
31007,0.387415623
31008,0.392344098
31009,0.404999183
31010,0.398437703
31011,0.400791109
31012,0.415984085
31013,0.432641715
31014,0.416102632
31015,0.365855472
31016,0.330738156
31017,0.328023496
31018,0.345136375
31019,0.421685572
31020,0.440876183
31021,0.43463457
31022,0.426447801
31023,0.412639512
31024,0.381195054
31025,0.350012241
31026,0.346657847
31027,0.359087061
31028,0.355675147
31029,0.359416047
31030,0.347035234
31031,0.348628957
31032,0.400345681
31033,0.443969632
31034,0.45060687
31035,0.450342419
31036,0.413627171
31037,0.403178186
31038,0.398896459
31039,0.427713239
31040,0.45316791
31041,0.443435118
31042,0.447991818
31043,0.421983694
31044,0.369172688
31045,0.334279139
31046,0.324296626
31047,0.327033031
31048,0.333179245
31049,0.361558313
31050,0.372510948
31051,0.379856663
31052,0.377005218
31053,0.349286227
31054,0.322699396
31055,0.310051326
31056,0.313061302
31057,0.347592195
31058,0.397114745
31059,0.42728184
31060,0.437094599
31061,0.334955348
31062,0.236298158
31063,0.16913523
31064,0.211333108
31065,0.299458541
31066,0.357059133
31067,0.391172656
31068,0.414922772
31069,0.41464359
31070,0.400635385
31071,0.382496266
31072,0.391991263
31073,0.392002486
31074,0.410594048
31075,0.421768345
31076,0.417167452
31077,0.398284784
31078,0.388252468
31079,0.373656436
31080,0.373507025
31081,0.388883784
31082,0.402343446
31083,0.41680199
31084,0.435945603
31085,0.438247101
31086,0.452342288
31087,0.432521063
31088,0.401456096
31089,0.379038758
31090,0.359975112
31091,0.364039386
31092,0.375681558
31093,0.37600844
31094,0.374874175
31095,0.385690727
31096,0.38973115
31097,0.394644194
31098,0.390583427
31099,0.400841615
31100,0.417717399
31101,0.40156342
31102,0.379227451
31103,0.36775854
31104,0.385929925
31105,0.394305387
31106,0.395103652
31107,0.405739226
31108,0.390584129
31109,0.417611478
31110,0.415702097
31111,0.363582032
31112,0.334134637
31113,0.33386738
31114,0.361841704
31115,0.379721982
31116,0.390410868
31117,0.394978791
31118,0.4049115
31119,0.39501667
31120,0.392792333
31121,0.395248153
31122,0.389003032
31123,0.363107142
31124,0.354220314
31125,0.352409839
31126,0.371952584
31127,0.364239303
31128,0.365156114
31129,0.38141391
31130,0.416907911
31131,0.414541177
31132,0.42612092
31133,0.45480372
31134,0.541203555
31135,0.627182513
31136,0.63603988
31137,0.594065066
31138,0.62659609
31139,0.523274876
31140,0.44970479
31141,0.376418796
31142,0.308141244
31143,0.287016
31144,0.341705522
31145,0.34648178
31146,0.345017126
31147,0.359073031
31148,0.368022991
31149,0.371993269
31150,0.356737161
31151,0.36278938
31152,0.454397574
31153,0.551649033
31154,0.604420757
31155,0.562240415
31156,0.523812196
31157,0.472842529
31158,0.439523062
31159,0.335270305
31160,0.33622219
31161,0.342453281
31162,0.388530948
31163,0.408136123
31164,0.410829739
31165,0.399550222
31166,0.371394921
31167,0.35298083
31168,0.35892362
31169,0.354795513
31170,0.351556159
31171,0.365908082
31172,0.375050242
31173,0.3679311
31174,0.369740873
31175,0.381249768
31176,0.384045797
31177,0.386730294
31178,0.382844192
31179,0.383633337
31180,0.384491226
31181,0.32384769
31182,0.25941766
31183,0.255751116
31184,0.267748228
31185,0.317011237
31186,0.366653736
31187,0.410572302
31188,0.436116058
31189,0.44519158
31190,0.414501895
31191,0.382855415
31192,0.36051594
31193,0.35736006
31194,0.349232214
31195,0.347075919
31196,0.352471568
31197,0.37388862
31198,0.393404008
31199,0.395378625
31200,0.419909469
31201,0.466220022
31202,0.448456186
31203,0.34870261
31204,0.280750537
31205,0.242525742
31206,0.301170811
31207,0.387013685
31208,0.488617719
31209,0.508784064
31210,0.527767743
31211,0.532301996
31212,0.467703615
31213,0.405371659
31214,0.375467612
31215,0.345655457
31216,0.354535972
31217,0.384551552
31218,0.415671934
31219,0.411223259
31220,0.397534921
31221,0.377664593
31222,0.345419766
31223,0.312192891
31224,0.297885862
31225,0.327088447
31226,0.403730237
31227,0.450724014
31228,0.487770352
31229,0.582450251
31230,0.570426482
31231,0.570399125
31232,0.534762025
31233,0.473701821
31234,0.368539268
31235,0.307369635
31236,0.298746557
31237,0.318031865
31238,0.335912143
31239,0.359373257
31240,0.377548852
31241,0.403397744
31242,0.404736836
31243,0.392313234
31244,0.382259874
31245,0.383786957
31246,0.367167908
31247,0.348067085
31248,0.306501926
31249,0.30859509
31250,0.317387221
31251,0.342062566
31252,0.381408298
31253,0.347618149
31254,0.318052909
31255,0.259536909
31256,0.297965829
31257,0.351436209
31258,0.453387468
31259,0.530187087
31260,0.568829252
31261,0.534759921
31262,0.448830066
31263,0.384609773
31264,0.381500891
31265,0.381440565
31266,0.359601934
31267,0.354219612
31268,0.363107142
31269,0.369591461
31270,0.362224702
31271,0.360277442
31272,0.415633354
31273,0.460323529
31274,0.451929127
31275,0.464484604
31276,0.46298628
31277,0.419481577
31278,0.357469488
31279,0.370573509
31280,0.415746289
31281,0.385067828
31282,0.378948269
31283,0.350825937
31284,0.337375394
31285,0.324635432
31286,0.329054646
31287,0.343445149
31288,0.349564707
31289,0.350178487
31290,0.363567301
31291,0.357671509
31292,0.359559145
31293,0.372289286
31294,0.405189279
31295,0.377889061
31296,0.344995381
31297,0.354392172
31298,0.370054426
31299,0.352752153
31300,0.333669568
31301,0.295282034
31302,0.309762323
31303,0.313690513
31304,0.320129237
31305,0.352541013
31306,0.372541111
31307,0.410449546
31308,0.424740441
31309,0.417657775
31310,0.379453322
31311,0.330481421
31312,0.32806839
31313,0.325249212
31314,0.330684845
31315,0.341413012
31316,0.370034084
31317,0.390798776
31318,0.401296162
31319,0.377435215
31320,0.333619062
31321,0.336436837
31322,0.340206497
31323,0.342482041
31324,0.332815186
31325,0.336565906
31326,0.292520376
31327,0.27952438
31328,0.294470441
31329,0.351951784
31330,0.385362442
31331,0.404306138
31332,0.409560092
31333,0.407997233
31334,0.41194296
31335,0.431975325
31336,0.429965635
31337,0.419790922
31338,0.383622815
31339,0.33808808
31340,0.319080551
31341,0.329154254
31342,0.352533998
31343,0.369122183
31344,0.413433568
31345,0.43695641
31346,0.435998914
31347,0.388688777
31348,0.372064818
31349,0.37467496
31350,0.337232296
31351,0.317054727
31352,0.31471044
31353,0.326889231
